-8.3656,0.066582,1.5
-8.3537,0.063693,1.5
-8.3418,0.060804,1.5
-8.3299,0.057915,1.5
-8.318,0.055027,1.5
-8.3062,0.052138,1.5
-8.2943,0.049249,1.5
-8.2824,0.04636,1.5
-8.2705,0.043471,1.5
-8.2586,0.040582,1.5
-8.2467,0.037693,1.5
-8.2348,0.034804,1.5
-8.2229,0.031916,1.5
-8.211,0.029027,1.5
-8.1991,0.026138,1.5
-8.1873,0.023249,1.5
-8.1754,0.02036,1.5
-8.1635,0.017471,1.5
-8.1516,0.014582,1.5
-8.1397,0.011694,1.5
-8.1278,0.0088047,1.5
-8.1159,0.0059158,1.5
-8.104,0.0030269,1.5
-8.0921,0.00013807,1.5
-8.0803,-0.0027508,1.5
-8.0684,-0.0056397,1.5
-8.0565,-0.0085285,1.5
-8.0446,-0.011417,1.5
-8.0327,-0.014306,1.5
-8.0208,-0.017195,1.5
-8.0089,-0.020084,1.5
-7.997,-0.022973,1.5
-7.9851,-0.025862,1.5
-7.9732,-0.028751,1.5
-7.9614,-0.031639,1.5
-7.9495,-0.034528,1.5
-7.9376,-0.037417,1.5
-7.9257,-0.040306,1.5
-7.9138,-0.043195,1.5
-7.9019,-0.046084,1.5
-7.89,-0.048973,1.5
-7.8781,-0.051862,1.5
-7.8662,-0.05475,1.5
-7.8544,-0.057639,1.5
-7.8425,-0.060528,1.5
-7.8306,-0.063417,1.5
-7.8187,-0.066306,1.5
-7.8068,-0.069195,1.5
-7.7949,-0.072084,1.5
-7.783,-0.074972,1.5
-7.7711,-0.077861,1.5
-7.7592,-0.08075,1.5
-7.7473,-0.083639,1.5
-7.7355,-0.086528,1.5
-7.7236,-0.089417,1.5
-7.7117,-0.092306,1.5
-7.6998,-0.095195,1.5
-7.6879,-0.098083,1.5
-7.676,-0.10097,1.5
-7.6641,-0.10386,1.5
-7.6522,-0.10675,1.5
-7.6403,-0.10964,1.5
-7.6284,-0.11253,1.5
-7.6166,-0.11542,1.5
-7.6047,-0.11831,1.5
-7.5928,-0.12119,1.5
-7.5809,-0.12408,1.5
-7.569,-0.12697,1.5
-7.5571,-0.12986,1.5
-7.5452,-0.13275,1.5
-7.5333,-0.13564,1.5
-7.5214,-0.13853,1.5
-7.5096,-0.14142,1.5
-7.4977,-0.14431,1.5
-7.4858,-0.14719,1.5
-7.4739,-0.15008,1.5
-7.462,-0.15297,1.5
-7.4501,-0.15586,1.5
-7.4382,-0.15875,1.5
-7.4263,-0.16164,1.5
-7.4144,-0.16453,1.5
-7.4025,-0.16742,1.5
-7.3907,-0.17031,1.5
-7.3788,-0.17319,1.5
-7.3669,-0.17608,1.5
-7.355,-0.17897,1.5
-7.3431,-0.18186,1.5
-7.3312,-0.18475,1.5
-7.3193,-0.18764,1.5
-7.3074,-0.19053,1.5
-7.2955,-0.19342,1.5
-7.2837,-0.1963,1.5
-7.2718,-0.19919,1.5
-7.2599,-0.20208,1.5
-7.248,-0.20497,1.5
-7.2361,-0.20786,1.5
-7.2242,-0.21075,1.5
-7.2361,-0.20786,1.5
-7.2227,-0.21071,1.5
-7.2093,-0.21357,1.5
-7.1959,-0.21642,1.5
-7.1825,-0.21928,1.5
-7.1691,-0.22213,1.5
-7.1557,-0.22499,1.5
-7.1423,-0.22784,1.5
-7.1289,-0.23069,1.5
-7.1154,-0.23355,1.5
-7.102,-0.2364,1.5
-7.0886,-0.23926,1.5
-7.0752,-0.24211,1.5
-7.0618,-0.24496,1.5
-7.0484,-0.24782,1.5
-7.035,-0.25067,1.5
-7.0216,-0.25353,1.5
-7.0082,-0.25638,1.5
-6.9948,-0.25924,1.5
-6.9814,-0.26209,1.5
-6.968,-0.26494,1.5
-6.9546,-0.2678,1.5
-6.9412,-0.27065,1.5
-6.9278,-0.27351,1.5
-6.9144,-0.27636,1.5
-6.901,-0.27921,1.5
-6.8876,-0.28207,1.5
-6.8742,-0.28492,1.5
-6.8607,-0.28778,1.5
-6.8473,-0.29063,1.5
-6.8339,-0.29349,1.5
-6.8205,-0.29634,1.5
-6.8071,-0.29919,1.5
-6.7937,-0.30205,1.5
-6.7803,-0.3049,1.5
-6.7669,-0.30776,1.5
-6.7535,-0.31061,1.5
-6.7401,-0.31346,1.5
-6.7267,-0.31632,1.5
-6.7133,-0.31917,1.5
-6.6999,-0.32203,1.5
-6.6865,-0.32488,1.5
-6.6731,-0.32774,1.5
-6.6597,-0.33059,1.5
-6.6463,-0.33344,1.5
-6.6329,-0.3363,1.5
-6.6195,-0.33915,1.5
-6.606,-0.34201,1.5
-6.5926,-0.34486,1.5
-6.5792,-0.34771,1.5
-6.5658,-0.35057,1.5
-6.5524,-0.35342,1.5
-6.539,-0.35628,1.5
-6.5256,-0.35913,1.5
-6.5122,-0.36199,1.5
-6.4988,-0.36484,1.5
-6.4854,-0.36769,1.5
-6.472,-0.37055,1.5
-6.4586,-0.3734,1.5
-6.4452,-0.37626,1.5
-6.4318,-0.37911,1.5
-6.4184,-0.38196,1.5
-6.405,-0.38482,1.5
-6.3916,-0.38767,1.5
-6.3782,-0.39053,1.5
-6.3648,-0.39338,1.5
-6.3513,-0.39624,1.5
-6.3379,-0.39909,1.5
-6.3245,-0.40194,1.5
-6.3111,-0.4048,1.5
-6.2977,-0.40765,1.5
-6.2843,-0.41051,1.5
-6.2709,-0.41336,1.5
-6.2575,-0.41621,1.5
-6.2441,-0.41907,1.5
-6.2307,-0.42192,1.5
-6.2173,-0.42478,1.5
-6.2039,-0.42763,1.5
-6.1905,-0.43049,1.5
-6.1771,-0.43334,1.5
-6.1637,-0.43619,1.5
-6.1503,-0.43905,1.5
-6.1369,-0.4419,1.5
-6.1235,-0.44476,1.5
-6.1101,-0.44761,1.5
-6.0967,-0.45046,1.5
-6.0832,-0.45332,1.5
-6.0698,-0.45617,1.5
-6.0564,-0.45903,1.5
-6.043,-0.46188,1.5
-6.0296,-0.46474,1.5
-6.0162,-0.46759,1.5
-6.0028,-0.47044,1.5
-5.9894,-0.4733,1.5
-5.976,-0.47615,1.5
-5.9626,-0.47901,1.5
-5.9492,-0.48186,1.5
-5.9358,-0.48471,1.5
-5.9224,-0.48757,1.5
-5.909,-0.49042,1.5
-5.8956,-0.49327,1.5
-5.909,-0.49042,1.5
-5.8912,-0.49637,1.5
-5.8734,-0.50233,1.5
-5.8557,-0.50828,1.5
-5.8379,-0.51423,1.5
-5.8201,-0.52018,1.5
-5.8023,-0.52613,1.5
-5.7846,-0.53209,1.5
-5.7668,-0.53804,1.5
-5.749,-0.54399,1.5
-5.7313,-0.54994,1.5
-5.7135,-0.55589,1.5
-5.6957,-0.56184,1.5
-5.6779,-0.5678,1.5
-5.6602,-0.57375,1.5
-5.6424,-0.5797,1.5
-5.6246,-0.58565,1.5
-5.6069,-0.5916,1.5
-5.5891,-0.59756,1.5
-5.5713,-0.60351,1.5
-5.5535,-0.60946,1.5
-5.5358,-0.61541,1.5
-5.518,-0.62136,1.5
-5.5002,-0.62731,1.5
-5.4824,-0.63327,1.5
-5.4647,-0.63922,1.5
-5.4469,-0.64517,1.5
-5.4291,-0.65112,1.5
-5.4114,-0.65707,1.5
-5.3936,-0.66303,1.5
-5.3758,-0.66898,1.5
-5.358,-0.67493,1.5
-5.3403,-0.68088,1.5
-5.3225,-0.68683,1.5
-5.3047,-0.69278,1.5
-5.287,-0.69874,1.5
-5.2692,-0.70469,1.5
-5.2514,-0.71064,1.5
-5.2336,-0.71659,1.5
-5.2159,-0.72254,1.5
-5.1981,-0.72849,1.5
-5.1803,-0.73445,1.5
-5.1626,-0.7404,1.5
-5.1448,-0.74635,1.5
-5.127,-0.7523,1.5
-5.1092,-0.75825,1.5
-5.0915,-0.76421,1.5
-5.0737,-0.77016,1.5
-5.0559,-0.77611,1.5
-5.0381,-0.78206,1.5
-5.0204,-0.78801,1.5
-5.0026,-0.79396,1.5
-4.9848,-0.79992,1.5
-4.9671,-0.80587,1.5
-4.9493,-0.81182,1.5
-4.9315,-0.81777,1.5
-4.9137,-0.82372,1.5
-4.896,-0.82968,1.5
-4.8782,-0.83563,1.5
-4.8604,-0.84158,1.5
-4.8427,-0.84753,1.5
-4.8249,-0.85348,1.5
-4.8071,-0.85943,1.5
-4.7893,-0.86539,1.5
-4.7716,-0.87134,1.5
-4.7538,-0.87729,1.5
-4.736,-0.88324,1.5
-4.7183,-0.88919,1.5
-4.7005,-0.89515,1.5
-4.6827,-0.9011,1.5
-4.6649,-0.90705,1.5
-4.6472,-0.913,1.5
-4.6294,-0.91895,1.5
-4.6116,-0.9249,1.5
-4.5938,-0.93086,1.5
-4.5761,-0.93681,1.5
-4.5583,-0.94276,1.5
-4.5405,-0.94871,1.5
-4.5228,-0.95466,1.5
-4.505,-0.96061,1.5
-4.4872,-0.96657,1.5
-4.4694,-0.97252,1.5
-4.4517,-0.97847,1.5
-4.4339,-0.98442,1.5
-4.4161,-0.99037,1.5
-4.3984,-0.99633,1.5
-4.3806,-1.0023,1.5
-4.3628,-1.0082,1.5
-4.345,-1.0142,1.5
-4.3273,-1.0201,1.5
-4.3095,-1.0261,1.5
-4.2917,-1.032,1.5
-4.274,-1.038,1.5
-4.2562,-1.0439,1.5
-4.2384,-1.0499,1.5
-4.2206,-1.0558,1.5
-4.2029,-1.0618,1.5
-4.1851,-1.0677,1.5
-4.1673,-1.0737,1.5
-4.1495,-1.0797,1.5
-4.1317,-1.0857,1.5
-4.1495,-1.0797,1.5
-4.133,-1.0899,1.5
-4.1164,-1.1001,1.5
-4.0999,-1.1103,1.5
-4.0833,-1.1205,1.5
-4.0668,-1.1307,1.5
-4.0502,-1.1409,1.5
-4.0337,-1.1511,1.5
-4.0171,-1.1613,1.5
-4.0006,-1.1715,1.5
-3.984,-1.1817,1.5
-3.9675,-1.1919,1.5
-3.9509,-1.2021,1.5
-3.9344,-1.2123,1.5
-3.9178,-1.2225,1.5
-3.9013,-1.2327,1.5
-3.8847,-1.2429,1.5
-3.8682,-1.2532,1.5
-3.8516,-1.2634,1.5
-3.8351,-1.2736,1.5
-3.8185,-1.2838,1.5
-3.8019,-1.294,1.5
-3.7854,-1.3042,1.5
-3.7688,-1.3144,1.5
-3.7523,-1.3246,1.5
-3.7357,-1.3348,1.5
-3.7192,-1.345,1.5
-3.7026,-1.3552,1.5
-3.6861,-1.3654,1.5
-3.6695,-1.3756,1.5
-3.653,-1.3858,1.5
-3.6364,-1.396,1.5
-3.6199,-1.4062,1.5
-3.6033,-1.4164,1.5
-3.5868,-1.4267,1.5
-3.5702,-1.4369,1.5
-3.5537,-1.4471,1.5
-3.5371,-1.4573,1.5
-3.5206,-1.4675,1.5
-3.504,-1.4777,1.5
-3.4874,-1.4879,1.5
-3.4709,-1.4981,1.5
-3.4543,-1.5083,1.5
-3.4378,-1.5185,1.5
-3.4212,-1.5287,1.5
-3.4047,-1.5389,1.5
-3.3881,-1.5491,1.5
-3.3716,-1.5593,1.5
-3.355,-1.5695,1.5
-3.3385,-1.5797,1.5
-3.3219,-1.5899,1.5
-3.3054,-1.6002,1.5
-3.2888,-1.6104,1.5
-3.2723,-1.6206,1.5
-3.2557,-1.6308,1.5
-3.2392,-1.641,1.5
-3.2226,-1.6512,1.5
-3.2061,-1.6614,1.5
-3.1895,-1.6716,1.5
-3.1729,-1.6818,1.5
-3.1564,-1.692,1.5
-3.1398,-1.7022,1.5
-3.1233,-1.7124,1.5
-3.1067,-1.7226,1.5
-3.0902,-1.7328,1.5
-3.0736,-1.743,1.5
-3.0571,-1.7532,1.5
-3.0405,-1.7634,1.5
-3.024,-1.7737,1.5
-3.0074,-1.7839,1.5
-2.9909,-1.7941,1.5
-2.9743,-1.8043,1.5
-2.9578,-1.8145,1.5
-2.9412,-1.8247,1.5
-2.9247,-1.8349,1.5
-2.9081,-1.8451,1.5
-2.8916,-1.8553,1.5
-2.875,-1.8655,1.5
-2.8584,-1.8757,1.5
-2.8419,-1.8859,1.5
-2.8253,-1.8961,1.5
-2.8088,-1.9063,1.5
-2.7922,-1.9165,1.5
-2.7757,-1.9267,1.5
-2.7591,-1.9369,1.5
-2.7426,-1.9472,1.5
-2.726,-1.9574,1.5
-2.7095,-1.9676,1.5
-2.6929,-1.9778,1.5
-2.6764,-1.988,1.5
-2.6598,-1.9982,1.5
-2.6433,-2.0084,1.5
-2.6267,-2.0186,1.5
-2.6102,-2.0288,1.5
-2.5936,-2.039,1.5
-2.5771,-2.0492,1.5
-2.5605,-2.0594,1.5
-2.5439,-2.0696,1.5
-2.5274,-2.0798,1.5
-2.5108,-2.09,1.5
-2.4942,-2.1002,1.5
-2.5108,-2.09,1.5
-2.4898,-2.0917,1.5
-2.4688,-2.0934,1.5
-2.4477,-2.0951,1.5
-2.4267,-2.0968,1.5
-2.4057,-2.0984,1.5
-2.3846,-2.1001,1.5
-2.3636,-2.1018,1.5
-2.3426,-2.1035,1.5
-2.3215,-2.1052,1.5
-2.3005,-2.1069,1.5
-2.2795,-2.1085,1.5
-2.2584,-2.1102,1.5
-2.2374,-2.1119,1.5
-2.2164,-2.1136,1.5
-2.1953,-2.1153,1.5
-2.1743,-2.117,1.5
-2.1532,-2.1186,1.5
-2.1322,-2.1203,1.5
-2.1112,-2.122,1.5
-2.0901,-2.1237,1.5
-2.0691,-2.1254,1.5
-2.0481,-2.127,1.5
-2.027,-2.1287,1.5
-2.006,-2.1304,1.5
-1.985,-2.1321,1.5
-1.9639,-2.1338,1.5
-1.9429,-2.1355,1.5
-1.9219,-2.1371,1.5
-1.9008,-2.1388,1.5
-1.8798,-2.1405,1.5
-1.8588,-2.1422,1.5
-1.8377,-2.1439,1.5
-1.8167,-2.1456,1.5
-1.7957,-2.1472,1.5
-1.7746,-2.1489,1.5
-1.7536,-2.1506,1.5
-1.7325,-2.1523,1.5
-1.7115,-2.154,1.5
-1.6905,-2.1557,1.5
-1.6694,-2.1573,1.5
-1.6484,-2.159,1.5
-1.6274,-2.1607,1.5
-1.6063,-2.1624,1.5
-1.5853,-2.1641,1.5
-1.5643,-2.1657,1.5
-1.5432,-2.1674,1.5
-1.5222,-2.1691,1.5
-1.5012,-2.1708,1.5
-1.4801,-2.1725,1.5
-1.4591,-2.1742,1.5
-1.4381,-2.1758,1.5
-1.417,-2.1775,1.5
-1.396,-2.1792,1.5
-1.375,-2.1809,1.5
-1.3539,-2.1826,1.5
-1.3329,-2.1843,1.5
-1.3119,-2.1859,1.5
-1.2908,-2.1876,1.5
-1.2698,-2.1893,1.5
-1.2487,-2.191,1.5
-1.2277,-2.1927,1.5
-1.2067,-2.1943,1.5
-1.1856,-2.196,1.5
-1.1646,-2.1977,1.5
-1.1436,-2.1994,1.5
-1.1225,-2.2011,1.5
-1.1015,-2.2028,1.5
-1.0805,-2.2044,1.5
-1.0594,-2.2061,1.5
-1.0384,-2.2078,1.5
-1.0174,-2.2095,1.5
-0.99633,-2.2112,1.5
-0.97529,-2.2129,1.5
-0.95426,-2.2145,1.5
-0.93322,-2.2162,1.5
-0.91219,-2.2179,1.5
-0.89115,-2.2196,1.5
-0.87012,-2.2213,1.5
-0.84908,-2.223,1.5
-0.82805,-2.2246,1.5
-0.80701,-2.2263,1.5
-0.78598,-2.228,1.5
-0.76494,-2.2297,1.5
-0.74391,-2.2314,1.5
-0.72287,-2.233,1.5
-0.70184,-2.2347,1.5
-0.68081,-2.2364,1.5
-0.65977,-2.2381,1.5
-0.63874,-2.2398,1.5
-0.6177,-2.2415,1.5
-0.59667,-2.2431,1.5
-0.57563,-2.2448,1.5
-0.5546,-2.2465,1.5
-0.53356,-2.2482,1.5
-0.51253,-2.2499,1.5
-0.49149,-2.2516,1.5
-0.47046,-2.2532,1.5
-0.44942,-2.2549,1.5
-0.42839,-2.2566,1.5
-0.40736,-2.2583,1.5
-0.42839,-2.2566,1.5
-0.41363,-2.2561,1.5
-0.39887,-2.2557,1.5
-0.38412,-2.2552,1.5
-0.36936,-2.2547,1.5
-0.3546,-2.2542,1.5
-0.33985,-2.2538,1.5
-0.32509,-2.2533,1.5
-0.31033,-2.2528,1.5
-0.29558,-2.2524,1.5
-0.28082,-2.2519,1.5
-0.26606,-2.2514,1.5
-0.25131,-2.251,1.5
-0.23655,-2.2505,1.5
-0.22179,-2.25,1.5
-0.20704,-2.2495,1.5
-0.19228,-2.2491,1.5
-0.17752,-2.2486,1.5
-0.16277,-2.2481,1.5
-0.14801,-2.2477,1.5
-0.13325,-2.2472,1.5
-0.1185,-2.2467,1.5
-0.10374,-2.2463,1.5
-0.088984,-2.2458,1.5
-0.074228,-2.2453,1.5
-0.059471,-2.2448,1.5
-0.044715,-2.2444,1.5
-0.029958,-2.2439,1.5
-0.015201,-2.2434,1.5
-0.00044483,-2.243,1.5
0.014312,-2.2425,1.5
0.029068,-2.242,1.5
0.043825,-2.2416,1.5
0.058582,-2.2411,1.5
0.073338,-2.2406,1.5
0.088095,-2.2401,1.5
0.10285,-2.2397,1.5
0.11761,-2.2392,1.5
0.13236,-2.2387,1.5
0.14712,-2.2383,1.5
0.16188,-2.2378,1.5
0.17663,-2.2373,1.5
0.19139,-2.2368,1.5
0.20615,-2.2364,1.5
0.2209,-2.2359,1.5
0.23566,-2.2354,1.5
0.25042,-2.235,1.5
0.26517,-2.2345,1.5
0.27993,-2.234,1.5
0.29469,-2.2336,1.5
0.30944,-2.2331,1.5
0.3242,-2.2326,1.5
0.33896,-2.2321,1.5
0.35371,-2.2317,1.5
0.36847,-2.2312,1.5
0.38323,-2.2307,1.5
0.39798,-2.2303,1.5
0.41274,-2.2298,1.5
0.4275,-2.2293,1.5
0.44225,-2.2289,1.5
0.45701,-2.2284,1.5
0.47177,-2.2279,1.5
0.48652,-2.2274,1.5
0.50128,-2.227,1.5
0.51604,-2.2265,1.5
0.53079,-2.226,1.5
0.54555,-2.2256,1.5
0.56031,-2.2251,1.5
0.57506,-2.2246,1.5
0.58982,-2.2241,1.5
0.60458,-2.2237,1.5
0.61933,-2.2232,1.5
0.63409,-2.2227,1.5
0.64885,-2.2223,1.5
0.6636,-2.2218,1.5
0.67836,-2.2213,1.5
0.69312,-2.2209,1.5
0.70787,-2.2204,1.5
0.72263,-2.2199,1.5
0.73739,-2.2194,1.5
0.75214,-2.219,1.5
0.7669,-2.2185,1.5
0.78166,-2.218,1.5
0.79641,-2.2176,1.5
0.81117,-2.2171,1.5
0.82593,-2.2166,1.5
0.84068,-2.2162,1.5
0.85544,-2.2157,1.5
0.8702,-2.2152,1.5
0.88495,-2.2147,1.5
0.89971,-2.2143,1.5
0.91447,-2.2138,1.5
0.92922,-2.2133,1.5
0.94398,-2.2129,1.5
0.95873,-2.2124,1.5
0.97349,-2.2119,1.5
0.98825,-2.2114,1.5
1.003,-2.211,1.5
1.0178,-2.2105,1.5
1.0325,-2.21,1.5
1.0472,-2.2095,1.5
1.0325,-2.21,1.5
1.0555,-2.2072,1.5
1.0785,-2.2043,1.5
1.1015,-2.2014,1.5
1.1245,-2.1985,1.5
1.1475,-2.1956,1.5
1.1705,-2.1928,1.5
1.1935,-2.1899,1.5
1.2165,-2.187,1.5
1.2395,-2.1841,1.5
1.2625,-2.1812,1.5
1.2855,-2.1784,1.5
1.3085,-2.1755,1.5
1.3315,-2.1726,1.5
1.3545,-2.1697,1.5
1.3774,-2.1668,1.5
1.4004,-2.164,1.5
1.4234,-2.1611,1.5
1.4464,-2.1582,1.5
1.4694,-2.1553,1.5
1.4924,-2.1524,1.5
1.5154,-2.1496,1.5
1.5384,-2.1467,1.5
1.5614,-2.1438,1.5
1.5844,-2.1409,1.5
1.6074,-2.138,1.5
1.6304,-2.1352,1.5
1.6534,-2.1323,1.5
1.6764,-2.1294,1.5
1.6994,-2.1265,1.5
1.7224,-2.1236,1.5
1.7454,-2.1208,1.5
1.7684,-2.1179,1.5
1.7914,-2.115,1.5
1.8144,-2.1121,1.5
1.8374,-2.1092,1.5
1.8603,-2.1064,1.5
1.8833,-2.1035,1.5
1.9063,-2.1006,1.5
1.9293,-2.0977,1.5
1.9523,-2.0948,1.5
1.9753,-2.092,1.5
1.9983,-2.0891,1.5
2.0213,-2.0862,1.5
2.0443,-2.0833,1.5
2.0673,-2.0804,1.5
2.0903,-2.0776,1.5
2.1133,-2.0747,1.5
2.1363,-2.0718,1.5
2.1593,-2.0689,1.5
2.1823,-2.066,1.5
2.2053,-2.0632,1.5
2.2283,-2.0603,1.5
2.2513,-2.0574,1.5
2.2743,-2.0545,1.5
2.2973,-2.0516,1.5
2.3203,-2.0488,1.5
2.3432,-2.0459,1.5
2.3662,-2.043,1.5
2.3892,-2.0401,1.5
2.4122,-2.0372,1.5
2.4352,-2.0344,1.5
2.4582,-2.0315,1.5
2.4812,-2.0286,1.5
2.5042,-2.0257,1.5
2.5272,-2.0228,1.5
2.5502,-2.02,1.5
2.5732,-2.0171,1.5
2.5962,-2.0142,1.5
2.6192,-2.0113,1.5
2.6422,-2.0084,1.5
2.6652,-2.0056,1.5
2.6882,-2.0027,1.5
2.7112,-1.9998,1.5
2.7342,-1.9969,1.5
2.7572,-1.994,1.5
2.7802,-1.9912,1.5
2.8032,-1.9883,1.5
2.8262,-1.9854,1.5
2.8491,-1.9825,1.5
2.8721,-1.9797,1.5
2.8951,-1.9768,1.5
2.9181,-1.9739,1.5
2.9411,-1.971,1.5
2.9641,-1.9681,1.5
2.9871,-1.9653,1.5
3.0101,-1.9624,1.5
3.0331,-1.9595,1.5
3.0561,-1.9566,1.5
3.0791,-1.9537,1.5
3.1021,-1.9509,1.5
3.1251,-1.948,1.5
3.1481,-1.9451,1.5
3.1711,-1.9422,1.5
3.1941,-1.9393,1.5
3.2171,-1.9365,1.5
3.2401,-1.9336,1.5
3.2631,-1.9307,1.5
